doc_type,company,sentence,word count
news,nestle,The biogas can be used for renewable energy production such as electricity or renewable natural gas.,16
news,nestle,"In addition, she said the digestate can then be processed utilizing advanced nutrient recovery technology, further reducing the greenhouse gas-producing potential of the remaining effluent as well as reclaiming renewable nutrients that can be used for farming.",37
news,nestle,"In the second phase of the program, Trinkler will use feed additives to reduce the quantity of methane that is released when cows burp.",24
news,nestle,"Johannes declined to disclose precisely what food additives will be deployed and how they will work to reduce methane production, saying: We aim to begin this work later this year and can share more detail at that time.",38
news,nestle,Trinkler Dairy Farms supplies milk to Nestle s Carnation facility in California.,12
news,nestle,It is the first partner farm to pursue a carbon-neutral pilot as part of the US dairy industry s Net Zero Initiative.,22
news,nestle,Nestle and the Innovation Center for US Dairy will collaborate with Trinkler Dairy Farm over the course of the five- year pilot to assess strategies and resources needed for further reducing emissions.,32
news,nestle,"Learnings from this pilot will be shared broadly with the dairy community, with the goal of increasing the accessibility of successful technologies and practices to farms across the country, said Johannes.",31
news,nestle,Swiss food giant Nestle has a carbon footprint that is twice the size of Switzerland s emissions linked to fossil fuel use.,22
news,nestle,The company has a target to reach net zero by 2050 and it believes that the regenerative potential of agriculture and forestry will help it get there.,27
news,nestle,The food system sits at an unhappy intersection.,8
news,nestle,"It is both significantly exposed to, and a significant contributor to, climate change.",13
news,nestle,"If both direct and indirect emissions are taken into account, over 30% of the European Union s GHG emissions come from the food and drink sector, according to environmental campaign group Friends of the Earth.",35
news,nestle,"Meanwhile, extreme weather events like droughts and flooding have the potential to disrupt the industry s global supply chains, increasing volatility in commodities and potentially hitting the supply of raw materials.",31
news,nestle,"As data from the Met Office and the World Food Programme reveal, areas across Africa, the Middle East, Asia and Latin America are already vulnerable to food insecurity.",28
news,nestle,WFP reports that changes in climactic conditions have affected the production of some staple crops and future climate change threatens to exasperate this .,24
news,nestle,"The integrated nature of global supply chains, which are reliant on internationally sourced crops like cocoa, coffee and palm oil, leave large food makers in Europe and North America regions the WFP says food insecurity is negligible exposed.",38
news,nestle,"This has consequences, this has business consequences, Benjamin Ware, Nestle Head of Sustainable Sourcing and Climate Diversity stressed.",18
news,nestle,"Speaking to journalists at a recent workshop, Ware emphasised that taking action to mitigate the food industry s climate impact is truly a business matter for the survival of the economy at large and not only a green thing .",40
news,nestle,"The Swiss food group has laid out its roadmap to net zero, including a series of important milestones.",18
news,nestle,"It aims to cut its GHG footprint by 20% by 2025; 50% by 2030 and 100% by 2050, in line with the Paris Agreement and the UN 1.5 pledge.",29
news,nestle,"We will achieve this through carbon reductions and removals and not so much through the use of offsets and carbon credits, Ware predicted.",23
news,nestle,Nestle has calculated its annual carbon footprint at 92m tonnes of CO2e.,12
news,nestle,Seventy percent of this footprint lies in the raw materials it sources 28m tonnes of agricultural materials a year from 86 countries.,22
news,nestle,"How Nestle is leveraging agriculture and forestry to fight climate change While work is being undertaken to cut the footprint of the company s own operations switching to renewable energy for instance - success will ultimately depend on Nestle s ability to tackle scope 3 emissions, those that originate in the supply chain.",53
news,nestle,"Here, Nestle believes that two approaches could prove particularly fruitful: the promotion of regenerative agricultural practices to build soil health and a forest positive ambition.",25
news,nestle,"This is where the solutions are for us and this is where the focus is for us, Ware said.",19
news,nestle,"Alongside climate change, soil health also stands as a threat to agricultural yields.",13
news,nestle,The UN s Food and Agriculture Organization estimates that soil erosion can result in a reduction in crop yield of up to 50%.,23
news,nestle,"Degraded soils also increase exposure to other stressors, such as water insecurity.",12
news,nestle,FAO data suggest one-third of the planet s soils are already eroded and over 90% could become degraded by 2050.,20
news,nestle,"Currently, the equivalent of one soccer pitch of soil is eroded every five seconds.",14
news,nestle,One of the major causes of soil erosion like climate change is intensive agriculture.,14
news,nestle,The FAO reports that soil erosion on arable or intensively grazed lands is between 100 and 1000 times higher than natural erosion rates.,23
news,nestle,"We want to move from degraded soils to restoring fertility, Pascal Chapot, Nestle s Group Head of Sustainable Agriculture revealed, pointing to the potential of regenerative agriculture.",27
news,nestle,"The idea is to scale up practices that will contribute to soil fertility, which means restoring the organic matter in the soil, he told the digital event.",27
news,nestle,"If we manage to restore soil fertility, we will have a lot of benefits at a landscape level.",18
news,nestle,"Soil organic matter (SOM) is primarily made up of carbon, hydrogen and oxygen and consists of plant and animal debris, soil microbes and the substances they synthesise.",27
news,nestle,SOM improves soil structure and reduces erosion.,7
news,nestle,"It can work against drought by percolating and storing water, and can draw carbon down from the atmosphere into the earth.",21
news,nestle,"This can, in turn, help address carbon emissions associated with production.",11
news,nestle,"The soil can be a net emitter or a carbon sink, Chapot explained.",13
news,nestle,"While there is not currently a definitive definition of regenerative agriculture , practices include minimum or no tillage, crop rotation, well-managed grazing versus industrial feed lots, and increasing soil fertility through biological means such as the use of cover cropping.",40
news,nestle,So what does regenerative agriculture mean for Nestle ?,9
news,nestle,Chapot said that a one size fits all approach does not apply .,13
news,nestle,"Where you see a list of regenerative practices, do not think that a farmer has to apply all of them, he said.",22
news,nestle,"However, he highlighted the importance of covered soil, a reduction in tillage and a reduction in the use of chemicals and pointed to Nestle projects that have increased the use of intercropping, supporting not only soil fertility but also building more resilient farmer incomes.",44
news,nestle,"Nestle s approach will be both pragmatic and science-based , he stressed.",12
news,nestle,"We will help farmers to change from conventional to regenerative We need to be careful and localise our solutions, the agricultural expert noted.",23
news,nestle,"It is important to see it as a journey, it s not black or white, it will evolve over time and it s a collaborative journey.",26
news,nestle,How Nestle is leveraging agriculture and forestry to fight climate change Deforestation and land-use change are also big contributors to global heating.,22
news,nestle,Forests store large amounts of carbon and the plants within them absorb carbon dioxide as they grow.,17
news,nestle,"Research from the World Resources Institute, averaged over 2015-2017, concludes that global loss of tropical forests contributed about 4.8 billion tonnes of carbon dioxide per year.",26
news,nestle,Forests cover about 30% of the planet s landmass but they are shrinking at an alarming rate.,17
news,nestle,"According to the World Bank, between 1990 and 2015 there has been a 3% decline forested land globally that equates to 1.3 million square kilometres, or an area roughly the size of South Africa.",34
news,nestle,"Much deforestation has been driven by the growing demand for agricultural commodities, such as palm oil, soy and cocoa.",19
news,nestle,"Forests are being cut, there are massive fires around the world Forests are the lungs of the planet.",18
news,nestle,"We look on them not only as a solution for what we want to do with climate change, but as part of our body, Ware said.",26
news,nestle,"When Nestle thinks about forests, he continued, it is through many angles we don t necessarily see when we think trees , including the livelihoods supported by the agro-forestry landscape.",30
news,nestle,For the past decade Nestle has been in a race to achieve deforestation-free status for its key commodities.,18
news,nestle,"The company has taken a tool kit approach that includes certification, collaboration with NGOs and other stakeholders, transparent reporting structures and developments like the use of satellite technology.",28
news,nestle,"According to Emily Kunen, Global Sustainable Sourcing Leader, Forests, this tech development adopted in 2019 has been a gamechanger in supply chain monitoring.",23
news,nestle,"Nestle has, nevertheless, come short of its goal to be 100% deforestation-free by 2020.",14
news,nestle,"By the end of 2020, 90% of the group s key commodities were verified deforestation-free, Kunen revealed.",17
news,nestle,"We remain committed to achieving 100% deforestation-free by the end of next year, she told event attendees.",17
news,nestle,We ve learned a lot about what companies like Nestle can do to protect forests.,15
news,nestle,The company is already looking beyond this achievement to the next step.,12
news,nestle,We are in a position to evolve the term deforestation-free to forest-positive We know we don t have all the answers but we have to be more forward looking.,29
news,nestle,Kunen illustrated her point by highlighting Nestle s involvement in a project to protect and restore the Cavally forest reserve in C te d Ivoire.,25
news,nestle,"A collaboration between Nestle , NGO Earthworm and the Ivorian Ministry of Waters and Forests (MINEF), the national forestry agency (SODEFOR), the project is centred around farmer engagement rather than simply evicting smallholders operating illegally in the area.",38
news,nestle,"The CHF2.5m scheme aims to conserve and restore by protecting existing forest, restoring degraded forest and, ultimately, increasing resilience and improving livelihoods , Kunen explained.",25
news,nestle,"Bringing together issues around deforestation, human rights and livelihoods is an important unlock for Nestle and its forest positive ambition.",20
news,nestle,It is hoped that this in turn will help lower the carbon footprint of the world s largest food maker.,20
news,nestle,"To preserve the cultural heritage of some communities, Nestle Nigeria Plc in partnership with the Lagos State Ministry of Environment and Water Resources have started planting indigenous trees Following the collaboration, 60 trees have been planted across six primary schools and communities in Lagos, as Nestle Nigeria Plc says that this is the first step in their collaboration on Ecosystem Restoration which aims to plant 50,000 trees in the state in 2021.",72
news,nestle,Safeguarding the environment is a collective responsibility and Nestle says it is delighted to partner with the Lagos State Ministry of Environment on this initiative to leverage nature's own solutions to reduce carbon footprints to help slow down climate change.,40
news,nestle,"Tree planting projects are part of Nestle 's activities to mark World Environment Day 2021, with the theme: Restoring ecosystems.",20
news,nestle,"The event began on Friday with a tree planting exercise at the African Church Primary School, Ifako Ijaiye, in Lagos State.",21
news,nestle,"Speaking at the event, Dr Hassan Sanuth, Director of sanitation services at the Lagos State Ministry of Environment and Water Resources, said the programme was important.",26
news,nestle,"Sanuth, said, The call to action on Ecosystem Restoration for this year's celebration recognises the need to massively accelerate restoration of our ecosystems, pushing to halt and reverse the decline of the natural world.",34
news,nestle,The huge social and economic development in the state has also had some negative impacts on the environment.,18
news,nestle,"Many communities in Lagos State are named after landmark ecosystems which, unfortunately, have been destroyed by the activities of mankind.",20
news,nestle,We all need to act together in making sure we restore the environment to serve us better.,17
news,nestle,This event is created to leave a mega plea on the importance of nature in relation to the survival of humanity on earth.,23
news,nestle,"The theme represents an opportunity for us to reflect on man's activities in nature and how this has negatively affected the environment, he said.",24
news,nestle,"Speaking on the collaboration on World Environment Day, the Corporate Communications and Public Affairs Manager, Nestle Nigeria Plc, Victoria Uwadoka said, Natural resources are shared by everyone and must be Nestle Nigeria Partners Lagos Government, Plant Indigenous Trees To Preserve Environment preserved for people today and for generations to come.",50
news,nestle,Our partnership with the Lagos State Ministry of Environment on Ecosystem Restoration is in line with our commitment to protect the environment for future generations.,25
news,nestle,"Trees do not only provide aesthetic value, but also optimize air quality.",12
news,nestle,"According to a popular proverb, the best time to plant a tree is 20 years ago and the second-best time is now, so we are taking action together, today.",29
news,nestle,The World Environment Day is celebrated on June 5 annually to raise global awareness and action for the protection of the environment.,22
news,nestle,"This year's commemoration is expected to galvanize global efforts and initiatives that address the growing concerns around the environment such as climate change, global warming, food security and water supply.",30
news,nestle,The World Environment Day 2021 offers an opportunity for reflection and collaborations on appropriate and effective measures in promoting environmental sustainability.,21
news,nestle,Nestle Nigeria continues to work alongside stakeholders as partners to protect the environment for future generations.,16
news,nestle,"The company is investing in the development of sustainable packaging, enhancing responsible water stewardship and helping to create awareness of sustainability among children and stakeholders.",25
news,nestle,Victoria Uwadoka reiterated that Nestle will continue to work with stakeholders and partners to advance the health of the planet while driving societal progress.,24
news,nestle,The two-day celebration in Lagos State focused on measures for restoring the ecosystem around the state.,16
news,nestle,"The activities culminated in the unveiling of the Urban Regeneration Garden along the Lekki-Epe expressway by the Lagos State Governor, Mr Babjide Olusola Sanwo-Olu.",24
news,nestle,"Nestle Pakistan, in collaboration with Khyber-Pakhtunkhwa government's tourism department launched the TREK communication campaign in Nathiagali to promote responsible tourism in the region, said press release.",26
news,nestle,"Earlier, in December 2020, Prime Minister Imran Khan had unveiled the logo for TREK, which is part of the Khyber- Pakhtunkhwa Integrated Tourism Development (KITE) project and has been listed among the federal government's key achievements of 2020.",38
news,nestle,"Addressing the participants, Samer Chedid, CEO Nestle Pakistan said, 'At Nestle , our vision is that none of our packaging, including plastics, ends up in landfill or rivers.",28
news,nestle,"To achieve this, we have set ourselves the commitment of ensuring 100 percent of our packaging is reusable or recyclable by 2025.'",22
news,nestle,'We are excited for this partnership on responsible tourism: we will be shaping a waste-free future by driving new behavior that contributes towards a cleaner environment.',26
news,nestle,"Tauseef Khalid, project director, KITE said, 'TREK is an initiative under the KITE project being implemented in partnership with the World Bank Group and Nestle Pakistan.'",26
news,nestle,"'Activities within TREK include provision of solid waste management equipment, awareness campaigns for tourists that will be launched, installation of information boards and training of local communities on waste minimisation and collection, apart from provision of restrooms for tourists' facilitation under KITE,' he said.",44
news,nestle,"Kiran Afzal, senior private sector specialist, of the World Bank Group conveyed that the occasion marks an important phase of TREK's implementation, and 'we expect to see more contributions from the private sector towards responsible tourism.'",36
news,nestle,"Nestle Pakistan's commitment to TREK includes two pillars: A massive awareness campaign focusing on 'Reduce, Reuse and Recycle', and a community engagement plan, which includes activities that will help in countering the issues of waste, pollution, and destruction of wildlife.",40
news,nestle,"The partners highlighted the role of tourism in job creation and appreciated the government's efforts for facilitating tourists by improving accessibility through roads, rescue services, and planning of tourism zones.",30
news,nestle,"Waste-free future: Nestle Pakistan, KP Tourism Dept, WB launch TREK communication drive",12
news,nestle,"Vevey, Switzerland: Nestle S.A has issued the following press release: With the company committed to achieving net zero emissions by 2050, Nestle last year published a roadmap laying out how it will achieve the goal.",35
news,nestle,"Reducing the carbon footprint of key agricultural raw materials such as cocoa, milk and coffee, will play a vital role.",20
news,nestle,"In a major breakthrough, Nestle plant scientists have developed a new generation of low carbon coffee varieties, through classical non-GMO breeding and by harnessing the plant's natural biodiversity.",28
news,nestle,"Compared to standard varieties, the two new Robusta varieties deliver up to 50% higher yields per tree.",17
news,nestle,"Because more coffee can be produced using the same amount of land, fertilizer and energy, the result is an up to 30% reduction in the CO2e (carbon dioxide equivalent) footprint of the green coffee beans.",35
news,nestle,"Since green beans account for 40-80% of the CO2e emissions of a cup of coffee, these breakthrough varieties significantly reduce the carbon footprint associated with coffee consumption.",27
news,nestle,One of these new Robusta varieties with up to 50% higher yields has already been successfully trialed on fields and is now being grown by farmers in Central America.,29
news,nestle,"Ultimately, such new varieties will help farmers earn a better living by enabling them to grow more high-quality coffee on the same amount of land, sustainably, and with a lower carbon footprint.",32
news,nestle,"Similarly, Nestle is developing new higher-yielding Arabica varieties that are also bred to be more resistant to 'coffee leaf rust' a plant disease that has devastated coffee plantations across the Americas.",31
news,nestle,This also contributes to a higher yield while using the same amount of fertilizer and land.,16
news,nestle,"Furthermore, Nestle plant scientists have also developed a drought-resistant coffee variety, currently being trialed on fields in Central Africa, that delivers up to50% higher yields per plant under moderate to severe water stress.",33
news,nestle,This will support the continuation of coffee cultivation in regions impacted by climate change.,14
news,nestle,"Nestle CTOStefan Palzer says: 'Thanks to the expertise of our plant scientists in selection and classical breeding, and by leveraging our rich collection of coffee varieties, we were able to develop this new generation of low carbon and drought-resistant coffee plants.",41
news,nestle,"In doing so, we will contribute significantly to the reduction of CO2e emissions Nestle scientists discover unique low carbon and drought resistant coffee varieties associated with coffee consumption.",28
news,nestle,We will also enable farmers in regions affected by climate change to continue to produce great coffee.',17
news,nestle,"Work on new plant varieties is led by the Nestle Research center for plant sciences in Tours, France.",18
news,nestle,"Through classical breeding, the scientists continuously develop improved coffee varieties which are then tested on the company's experimental farms in Latin America, Africa and Asia.",25
news,nestle,"Finally, the new plantlets are proliferated and distributed to farmers globally through Nestle 's sustainable sourcing programs and partnerships with local agricultural institutes and cooperatives.",25
news,nestle,"Since 2011, Nestle has distributed 235 million high-performing coffee plantlets through the Nescaf Plan, and the new varieties are being included in this sustainable sourcing program.",26
news,nestle,"Similarly, the Nespresso AAA Program is committed to improving coffee quality and sustainability, which involves distributing improved plantlets to farmers.",20
news,nestle,"Switzerland-based food company Nestle and the Swedish Environmental Protection Agency (Naturv rdsverket) will provide financial support to realise the construction of a new recycling plant in ngelholm, Sweden.",28
news,nestle,"The plant, which will be one of the most modern of its kind in Europe, will be constructed by Swedish recycling company TMR and is expected to be fully operational in January 2022.",33
news,nestle,The plant is expected to make use of cutting-edge recycling technology to handle complex and flexible plastics that currently go to incineration instead of being recycled.,26
news,nestle,This will help Swedish companies to bring new life to plastic packaging and reduce CO2 emissions.,16
news,nestle,"Nestle aims to have 100% recyclable or reusable packaging before 2025, and the company is also involved in several other waste collection and recycling initiatives.",25
news,nestle,Proposals to close Nestle s Fawdon manufacturing site have been criticised by workers unions Unite and GMB for increasing the manufacturer s environmental impact.,24
news,nestle,"As part of the proposals, production would be moved from the factory near Newcastle to other sites in the UK and Europe including the Czech Republic, according to the unions.",30
news,nestle,"The planned closure would see 475 jobs at risk at the Fawdon site, as well as a further 98 at the York factory.",23
news,nestle,"GMB and Unite slammed the plans for the increase in food miles it would create, which they claimed contradicted the sustainability message the manufacturer was trying to share at the hieght of COP26 Nestle was on hand demoing it's Vegan Fruit Pastilles.",42
news,nestle,"Ross Murdoch, GMB national officer, said: Our members are disgusted Nestle would use products they make to boost its green credentials while planning behind the scenes to move their jobs to Eastern Europe .",34
news,nestle,"It s crass, underhanded and insensitive.",6
news,nestle,Moving production to the Czech Republic is clearly bad news for UK manufacturing; so much for Brexit retaining jobs and bringing jobs home.,23
news,nestle,"Nestle announced plans to close the Fawdon site in April this year, with production moved to other existing factoruies in the UK and Europe.",24
news,nestle,The manufacturer cited a need to reduce complexity across the business as the key driver behind the porposal.,18
news,nestle,"To facilitate the move, a 20.2m investment at its York factory to modernise and increase production of KitKat and a further 9.2m investment at Halifax to build on its existing expertise and equip the factory to take on the largest portion of Fawdon s current production.",46
news,nestle,After these proposed changes the majority of Nestle Confectionery s UK portfolio would continue to be manufactured in the UK.,20
news,nestle,The UK would remain the largest manufacturer of Nestle s confectionery in Europe if these proposals go ahead.,18
news,nestle,"Peter Schmidt, European Trade Union president for Nestle, added: It is not acceptable at all that Nestle wants to destroy 475 livelihoods while making the highest profit ever in their history just to make more money.",36
news,nestle,"In doing this they even increase their environmental footprint, not reduce it.",12
news,nestle,"At the same time, they want to give the impression to the public that they would be on a sustainable path towards climate neutrality.",24
news,nestle,"Nestle factory closure slammed for environmental impact Meanwhile, Weetabix has continued to dismiss claims it is using fire and rehire tactics in its ongoing pay dispute with workers union Unite and has levelled criticism on the union using the situation to support its unrelated national campaign against similar employment practices.",50
news,nestle,"The cereal manufacturer has been in dispute with the union since September over new pay terms at its Kettering and Corby factories that Unite claimed would see engineers losing out on 5,000 a year in wages.",36
news,nestle,"Vevey, Switzerland: Nestle S.A has issued the following press release: Nestle today announced its support for the protection and restoration of over 500,000 hectares of tropical forest landscapes in Southeast Asia through the launch of Rimba Collective, the largest private sector forest conservation initiative.",44
news,nestle,"The program was developed by Lestari Capital in collaboration with founding partners including Nestle , PepsiCo, Procter & Gamble and Wilmar.",21
news,nestle,"Lestari Capital is an enterprise that connects markets to conservation it finances outcomes on the ground through ethical and efficient mechanisms, to support the adaptation of more equitable market systems.",30
news,nestle,Rimba Collective complements the palm oil industry's efforts to end deforestation by funding conservation and restoration projects across the supply chain.,21
news,nestle,The initiative aims at forest conservation investments that simultaneously support forest protection as well as economic development and job creation for local communities.,23
news,nestle,'We know that addressing deforestation in our palm oil supply chain is not enough.,14
news,nestle,"For a lasting and meaningful impact, we are evolving from a no-deforestation strategy to a 'forest-positive' one,' said Benjamin Ware, Global Head of Sustainable Sourcing and Climate Delivery, Nestle .",30
news,nestle,'This means we will buy from suppliers who are actively conserving and restoring forests while promoting sustainable livelihoods and respecting human rights.',22
news,nestle,'Our involvement in the Rimba Collective will enable us to speed up our proactive efforts to protect forests and peatlands as well as human rights.,25
news,nestle,"It is an important pillar to achieve our commitment to zero net greenhouse gas emissions by 2050,' he added.",19
news,nestle,The initiative will initially focus on projects in Indonesia before expanding to others across Southeast Asia.,16
news,nestle,"Projects are prioritized based on their potential to protect and restore large, continuous areas of natural ecosystems and critical habitats.",20
news,nestle,"Other priorities include generating measurable ecosystem benefits (such as keeping more carbon in the ground, purifying water and improving soil health) and making livelihoods more resilient for local communities.",29
news,nestle,All projects will undergo third-party verification.,6
news,nestle,Nestle to help protect and restore forest landscapes in Southeast Asia,11
news,nestle,"NESTL Philippines is set to plant 3.5 million trees in Mindanao over the next three years, composed of 2.5 million bamboo trees and 1 million native tree species.",28
news,nestle,"Kais Marzouki, Nestle Philippines chairman and chief executive officer, on Thursday said the reforestation initiative is part of the company's efforts to reach their target of achieving net-zero by 2050.",30
news,nestle,This new reforestation initiative is going to strengthen our efforts and actually also trailblaze our involvement .,17
news,nestle,". . as a force for good in society and for the planet, Marzouki said in a virtual briefing.",19
news,nestle,"Emily Kunen, global sustainable sourcing leader of Nestle , said the initiative is also part of their Forest Positive strategy where they committed to plant 200 million trees by 2030.",30
news,nestle,"This initiative today is part of that commitment and is one of our earliest projects that we're launching, Kunen continued.",20
news,nestle,Nestle Philippines partnered with environmental groups One Tree Planted and EcoPlanet Bamboo for the reforestation program.,16
news,nestle,"Alastair Jones, major projects manager of One Tree Planted-Asia Pacific, highlighted the benefits of reforestation, which includes improvement in air quality, water quality, biodiversity, health, impact in climate change and its societal impact.",33
news,nestle,We are really big on making sure that reforestation isn't just about the trees.,14
news,nestle,"We work with our partners to work with the local community as well to make sure that there are economic incentives and benefits from reforestation, Jones said.",27
news,nestle,"Meanwhile, Camille Rebelo, EcoPlanet Bamboo cofounder and chief operating officer, explained the importance of bamboo trees, especially in restoration and reforestation efforts.",22
news,nestle,"Bamboo is absolutely an incredible plant if it's grown in the right scenario and in the right framework, Rebelo said.",20
news,nestle,"She noted that bamboo trees can grow on degraded land, reduce erosion, restore organic soils, provide canopy cover and stabilize water tables, among others.",24
news,nestle,"Aside from being an important sourcing region for Nestle , Rebelo said Mindanao also provides an ideal framework for the initiative.",21
news,nestle,Rebelo also explained why the native tree species are being combined with bamboo trees.,14
news,nestle,"The aim here is really to use the bamboo to connect remnant forest patches to provide these fast restoration benefits while also maximizing biodiversity to the extent possible, she said.",30
news,nestle,Kunen said the first phase of the bamboo and native species will be planted by August next year but preparations are already being done now.,25
news,nestle,"The project will allow the initial circularity of up to six thousand tons of flexible plastic packaging in the first year, with the goal of reaching 26,000 tons of recycled plastic that currently go to landfill, Nestle Mexico said in a statement, without detailing the investment in the plant.",49
news,nestle,Making recycled plastics safe for food is a huge challenge for our industry.,13
news,nestle,"That's why, in addition to minimizing the use of plastics and collecting waste, we want to close the circle and make more plastics infinitely recyclable, said Fausto Costa, executive president of Nestle Mexico, quoted in the statement.",37
news,nestle,"The food company will pay Greenback a fee per ton of plastic packaging collected and recycled with the technology of Enval, a chemical recycling company in the United Kingdom.",29
news,nestle,Melbourne: Convenience and Impulse (C&I) Retailing Australia has issued the following news release: Nestle Purina Australia has announced changes to its pet accessories and health and hygiene packaging that will see the removal of approximately 16.7 tonnes of non-recyclable or unnecessary plastic each year.,44
news,nestle,"A seemingly small but impactful change has been made to how Nestle Purina Australia accessories such as toys, collars, and grooming tools are secured to the backing card.",28
news,nestle,"Previously, accessories have been secured with cable ties made from virgin nylon plastic, which cannot be recycled due to their size and weight.",23
news,nestle,These have been swapped for either bespoke paper ties or recyclable origami style folded paper.,15
news,nestle,The move will see more than 3.3 tonnes of plastic ties being replaced with a recyclable material.,17
news,nestle,"A further 13.4 tonnes of plastic packaging has been removed from the Nestle Purina Australia health and hygiene range, including flea and worming medication, as PET clamshell packaging is replaced.",30
news,nestle,The range now features RFID stickers and are packed in boxes made of recycled cardboard.,15
news,nestle,The replacement of the clams has reduced 13.4 tonnes of plastic packaging each year.,14
news,nestle,"Nicole Battistessa, General Manager of Nestle Purina Australia said: We are committed to ensuring that 100 per cent of our packaging is recyclable or reusable by 2025 while also reducing the amount of packaging we use in the process.",39
news,nestle,"To do this, our team has reviewed every piece of packaging, across every product, to assess every material we use and have challenged our existing packaging designs.",27
news,nestle,"Every change we make, no matter how seemingly small, is a step in the right direction.",16
news,nestle,Nestle Purina Australia removes 16.7 tonnes of plastic packaging,9
news,nestle,"Melbourne: Convenience and Impulse (C&I) Retailing Australia has issued the following news release: Nestle has announced that it will begin restoring forests and helping them thrive, as part of its efforts to reach net zero emissions by 2050.",38
news,nestle,"Moving beyond protecting forests and with its new forest positive approach, the company will also further promote sustainable livelihoods and the respect of human rights.",25
news,nestle,These actions build upon a decade of work to end deforestation in Nestle s key forest-risk commodities.,17
news,nestle,"In fact, 90 per cent of those key ingredients palm oil, sugar, soy, meat as well as pulp and paper have been assessed as deforestation-free as of December 2020.",29
news,nestle,"Nestle has used tools, such as supply chain mapping, certification, and satellite monitoring services like Starling or Global Forest Watch, to achieve this result.",24
news,nestle,"In addition, the company also collaborated with farmers, farming communities and suppliers on the ground.",15
news,nestle,"Magdi Batato, EVP, Head of Operations at Nestle said that to meet the world s food needs in 2050, agricultural production will have to increase by around half versus 2013 levels.",31
news,nestle,It is more important than ever to protect natural ecosystems as we meet this challenge and to restore forests for the future.,22
news,nestle,"He added that this forest positive strategy is key to regenerating Earth s water systems, soil health and carbon storage.",20
news,nestle,"While pursuing a forest positive approach, Nestle will also accelerate work to eliminate deforestation in its palm oil, sugar, soy, meat as well as pulp and paper supply chains by 2022.",31
news,nestle,"By 2025, it plans to achieve the same for its coffee and cocoa supply chains.",15
news,nestle,"Laurent Freixe, EVP, CEO of Zone Americas, Nestle , said that Nestle would expand the use of satellite imagery to monitor the sourcing of coffee and cocoa.",27
news,nestle,"Nestle to begin restoring forests with its forest positive strategy Utilising satellite monitoring services, Nestle will carry out a risk assessment in the regions where it sources its ingredients.",29
news,nestle,"Starting with the Americas and then expanding globally, this will help the company take swift actions in sourcing these raw materials sustainably.",22
news,nestle,"A forest positive future is only possible when agricultural production and forest regeneration exist in harmony, said Freixe.",18
news,nestle,"By shifting how we grow, source and consume, we can make sure our food supplies are intact for the future.",20
news,nestle,"We must do this while nurturing our valuable tree cover, stabilising our climate and improving the livelihoods of farmers and communities.",21
news,nestle,"Within its palm oil supply chain, Nestle has completed a Forest Footprint pilot in the Aceh province in North Sumatra, Indonesia.",21
news,nestle,A key objective of this pilot was to better understand future risks to forests and peatlands as well as the rights of indigenous peoples and local communities.,27
news,nestle,"By understanding these drivers and issues, the company is better positioned to deploy effective, forward-looking strategies.",16
news,nestle,Nestle will foster a forest positive approach among its suppliers to create sustainable landscapes and livelihoods.,16
news,nestle,"The company will reward suppliers for their environmental efforts by buying bigger quantities, contracting with them long term, co-investing in programs that promote forest conservation and restoration, or by paying a premium for their products.",35
news,nestle,"Podback, the coffee pod recycling scheme created by Nestle and rival JDE, has kicked off across the UK this week.",20
news,nestle,Through the scheme - which The Grocer first revealed was in the works last year - shoppers will be able to recycle coffee pods by taking them to a Yodel collection point in stores across the UK.,37
news,nestle,"Recycling bags can be ordered from participating brands online, and will also be available in supermarkets over the coming months.",20
news,nestle,"Meanwhile, Cheltenham Borough Council and South Derbyshire Council will be the first UK authorities to collect coffee pods alongside regular household waste via the scheme from 10 May.",28
news,nestle,"Nestle and JDE plan to expand the areas offering kerbside collection, and Chichester District Council will join their ranks over the next two months.",24
news,nestle,"The launch marked a significant step towards this ambition and joining forces with our industry partners to deliver kerbside collection will make recycling pods much simpler and easier for customers, said Podback board director and Nespresso UK managing director Guillaume Chesneau.",41
news,nestle,"Scenes form the launch of the water system Nestle Ghana, in collaboration with the Ghana Red Cross Society has commissioned a portable water system at Amanhyia, a community of over 4,000 residents, in the Suhum Municipality in the Eastern Region.The water system commissioned on World Water Day, has three major water points in the community.",55
news,nestle,"Prior to this, the community relied mainly on a source far from the community.This is in addition to 65 water systems provided to over 119,532 residents in 64 communities in the Eastern and the Ashanti Regions of Ghana through their sustainable WASH partnership.",43
news,nestle,"Speaking at a ceremony to commission the water system in Amanhyia, Georgios Badaro, Managing Director of Nestle Ghana, highlighted the importance of water to life as a basic requirement for health and wellbeing of individuals and families the absence of it compromises the quality of life.",46
news,nestle,Nestle believes in helping build thriving and resilient communities through strategic partnership such as the one we have built with the Ghana Red Cross Society and with ECOM.,28
news,nestle,Nestle will continue to contribute to societal and economic development in Ghana through its purpose of 'unlocking the power of food to enhance quality of life for everyone today and for generations to come'.,34
news,nestle,"We are thankful to Red Cross our implementing partner for working together with us to ensure water reaches deprived communities and to ECOM for being Nestle Cocoa Plan implementors in the Amanhyia community, she said.",35
news,nestle,"Secretary General of the Ghana Red Cross Society, Samuel Kofi Addo noted at the ceremony that water plays a vital role in strengthening human security and maintaining the health of the planet's ecosystems.",33
