doc_type,company,sentence,word count
news,ford-motor,"Ford employs about 173,000 people worldwide.",6
news,ford-motor,More information about the company and its products and services is available at corporate.ford.com.,14
news,ford-motor,"PT Vale Indonesia and Huayou Sign Agreement with Ford Motor Supporting Growth of the Global Sustainable EV Industry Established on July 25, 1968, over half a century of operations in Indonesia, PT Vale Indonesia Tbk (IDX: INCO) grew to become one of the leading mineral mining companies, with a 55-year track record of positively contributing to Indonesia's sustainable development.",59
news,ford-motor,"PT Vale produces nickel with a focus on downstream processing, underpinned by renewable and low-carbon energy and a belief that mining is essential to the world's development.",27
news,ford-motor,"Visit and get to know us more at vale. Founded in 2002, Huayou is headquartered in Tongxiang, PRC., and listed on the Shanghai Stock Exchange with a market capitalization of around US$14 billion.",33
news,ford-motor,"Huayou is a leading manufacturer of new energy battery materials in China, with four major business segments, including development and refining of battery metal resources (nickel, cobalt, lithium), production of precursors, ternary cathode materials, and recycling of battery materials, hereby possessing a complete industrial chain from the development of battery metal resources to R&D and production of battery materials.",59
news,ford-motor,"Currently, Huayou is the global tier-one manufacturer in terms of refined cobalt product, ternary precursor and ternary cathode.",18
news,ford-motor,"Huayou has forged strategic collaborations with Vale, LG Chem, POSCO, CATL, Tesla, BYD, Ford, Volkswagen, BMW etc.",17
news,ford-motor,More information about the company and its products and services is available at,13
news,ford-motor,"Detroit, Michigan: Ford Motor Company has issued the following press release: Ford has beenrecognizedby the Carbon Disclosure Project (CDP), a leading global environmental non-profit with the largest environmental database in the world, in a report highlighting current water risks and future water-related financial opportunities for businesses.The reporthighlights Ford s water saving innovations in its manufacturing facilities around the world as real-world business success stories.",64
news,ford-motor,"Ford has unquestioningly benefitted from our years-long relationship with CDP and we appreciate the valuable insight its water security program has added to our internal processes, said Andy Hobbs, global director, Environmental Quality Office, Environmental & Safety Compliance at Ford.",40
news,ford-motor,"It s gratifying, each year, to see our progress toward zero water withdrawals for manufacturing processes.",16
news,ford-motor,"Together with CDP and a growing number of our suppliers, we are ensuring billions of gallons of water are preserved for human consumption.",23
news,ford-motor,"Ford s water strategy aims to make zero water withdrawals for manufacturing processes in order to support freshwater availability in local communities and uses recycling and reuse systems to save water and conserve energy.Since 2000, Ford has achieved a 76.2% reduction in absolute freshwater use, accounting for a cumulative 186.3 billion gallons of water saved.",55
news,ford-motor,"In 2022, Ford used 22 percent less water globally, the equivalent of providing a year s worth of water to 1.7 million homes.In a global evaluation of more than 15,500 global companies, Ford s efforts in the areas of water security and climate stewardship received a coveted double A score from the CDP last year.",55
news,ford-motor,Ford was the only automaker to achieve the CDP A List in both water and climate.,16
news,ford-motor,"We were grateful to receive a double A score from CDP and also encouraged to see an increasing number of companies participating in CDP s data collection, said Cynthia Williams, Global Director, Sustainability, Homologation and Compliance, Ford.",37
news,ford-motor,"This is an important metric, which Ford will remain committed to as we push toward our goal of carbon neutrality.",20
news,ford-motor,We encourage our suppliers and partners to do the same.,10
news,ford-motor,Ford is among a number of consortium partners that today announced the creation of a European research centre to investigate new production processes for the next-generation of electric motors.,29
news,ford-motor,"The aim of the research project, called HaPiPro2, is to develop future-facing products and new processes that will form the foundation for various European manufacturers to play a leading global role in the mass-production of electric vehicle components.",38
news,ford-motor,"The consortium includes Ford, Thyssenkrupp System Engineering, RWTH Aachen University s 3D-printing and product engineering departments, and electric motor experts, Engiro.",21
news,ford-motor,"During the 36-month public-funded project, the companies will work together to develop flexible, scalable and efficient new production methods that could be used for future e-motor components along a single production line.",32
news,ford-motor,"Ford is committed to helping the industry enable the future of vehicle electrification, said Gunnar Herrmann, executive chairman, Ford of Germany.",21
news,ford-motor,"We are proud to host and contribute to this landmark research centre that Research project to develop new, sustainable e motor manufacturing processes kick-off on Ford Cologne-Niehl site will be a unique, advanced engineering platform for all companies to research and evaluate the future of electric motor production processes.",49
news,ford-motor,"The new e-motor joint research centre will be located within Ford s Cologne-Niehl plant, in Germany.",16
news,ford-motor,"The name of the initiative, HaPiPro2, refers to the hairpin technology used in the wire-winding inside the e-motor assemblies.",19
news,ford-motor,"Hairpin technology is a key area of innovation in electric-drive systems, and the HaPiPro2 research will investigate how to exploit its potential to enable the efficient production of multiple e-motors variations on a single production line.",36
news,ford-motor,"In addition to hosting the research centre on its site and operating the systems, Ford will lead the development of new laser-based methods for joining the copper hairpin contacts, and research the use of artificial intelligence tools for process control.",40
news,ford-motor,Contributions from other consortium partners include the Digital Additive Production department from RWTH Aachen University which will lend its 3D printing expertise to develop tooling for the production line and explore further opportunities for additive manufacturing in the production process.,40
news,ford-motor,"Ensuring sustainability will also be a key deliverable for the consortium, with a closed-loop approach ensuring that maintenance, re-use and re-cycling of e-motor components will be considered alongside initial manufacture.",30
news,ford-motor,"The main objective of the HaPiPro2 project is about more than the efficient design of the e-motor itself, but about developing variant flexibility when producing it, said Prof. Achim Kampker, Production Engineering of E-Mobility Components (PEM), RWTH Aachen University.",39
news,ford-motor,"The PEM at RWTH Aachen University will contribute its expertise in application-oriented research to the overall hairpin process chain, as well as the analysis of cause-effect relationships and the testing of digital methods within production planning.",36
news,ford-motor,"Ford s commitment to an electrified future The continued transformation of Ford s business in Europe is being led by its commitment to an all-electric future, where it has put plans in place to lead in the areas that play to its strengths.",43
news,ford-motor,"In February, Ford committed that its commercial vehicle range in Europe will be zero emissions capable, all-electric or plug-in hybrid, by 2024, with two-thirds of commercial vehicle sales expected to be all electric or plug-in hybrid by 2030.",38
news,ford-motor,"By mid-2026, 100 percent of its passenger vehicle range also will be zero emissions capable, all-electric or plug-in hybrid, moving to all-electric by 2030.",24
news,ford-motor,"The company s first European manufactured, all-electric volume passenger vehicle also will be built in Cologne in 2023 at the new Cologne Electrification Centre following a $1 billion investment it continues to modernize its facilities in the preparation for the shift to an all-electric future.",45
news,ford-motor,Ford s commitment to electrification extends to the introduction of 17 new electrified vehicles for customers in Europe before the end of this year.,24
news,ford-motor,"These include all-new, all-electric Mustang Mach-E, deliveries of which are now underway in Europe.",14
news,ford-motor,"The State of New Jersey is suing Ford Motor Company [FMC] for environmental pollution due to dumping its toxic waste in Ringwood, New Jersey.",24
news,ford-motor,"FMC operated a huge assembly plant in Mahwah, New Jersey, from 1955 through June 1980.",15
news,ford-motor,The facility produced 6 million cars during its 25-year history.,10
news,ford-motor,It is alleged that FMC hired a company to cart off its toxic waste to old mine property that FMC owned in Ringwood.,23
news,ford-motor,"The allegations in the lawsuit state that the carting company 'disposed of trash, paint sludge, drummed waste and other non-liquid wastes from the plant on the ground and in pits and abandoned mine shafts at various locations within Ringwood Mines.'",40
news,ford-motor,UPv2XZOLhb0fIkhmFXmTJcTa4KQfOWsoRhHk4qoYcJmgUwcajDr0iJ7Abmy-iEGScOaEUpC- Those who worked in and about the area may be eligible for workers' compensation benefits for related medical conditions as a result of the occupational exposure.,27
news,ford-motor,Individuals should consult an to review the matter on a timely basis.,12
news,ford-motor,"The chemicals dumped in Ringwood were toxic substances, including but not exclusive to: lead,arsenic,benzene,1,4-dioxane,antimony,vanadium,polychlorinated biphenyls ('PCBs'),semi-volatile organic compounds ('SVOCs'),benzo(a)anthracene,benzo(a)pyrene,benzo(b)fluoranthene, benzo(k)fluoranthene,bis(2- Ethylhexyl)phthalate,chrysene,dibenzo(a,h)anthracene,indeno(1,2,3-cd)pyrene,naphthalene, andpentachlorophenol.",22
news,ford-motor,"Acting Attorney General Matthew J. Platkin and Commissioner of Environmental Protection (DEP) Shawn M. LaTourette announced last week that the DEP has filed suit against Ford Motor Co. over its contamination of hundreds of acres of soil, water, wetlands and other natural resources in Passaic County.",46
news,ford-motor,"The lawsuit seeks compensation for Natural Resource Damages (NRDs) caused by Ford's disposal, over many years, of toxic paint sludge and other pollutants within a former iron mining area known as Ringwood Mines in the Borough of Ringwood.",38
news,ford-motor,"Among other things, the 500-acre Ringwood Mines area encompasses the historic homeland of the Ramapough Lenape Nation, a Native American Tribe formally recognized by the State.",26
news,ford-motor,"Many of the approximately 200 residents who live within Ringwood Mines are Tribe members, and the community meets the criteria for an 'overburdened community' as defined by New Jersey's Environmental Justice Law aimed at equitably protecting low-income, minority non-English speaking communities from environmental pollution.",44
news,ford-motor,The site at issue is known as the Ringwood Superfund Site.,11
news,ford-motor,"The Toxic Legacy of Ford Motor Company 'Today we hold Ford accountable for Natural Resource Damages for knowingly polluting some of the State's most precious environmental assets, then walking away without disclosing the toxic mess they had made or attempting to mitigate the harm,' said Acting Attorney General Platkin.",49
news,ford-motor,"'To other corporate polluters and anyone else so inclined, our message is simple: treat New Jersey's air, land, and water like your own private dumping ground and we will not look the other way.",34
news,ford-motor,"We will hold you responsible, and we will make you pay.'",11
news,ford-motor,"'No matter our race, income, or ancestry, every resident of the State of New Jersey is entitled to the good care and enjoyment of our natural, historic, and cultural resources,' Commissioner LaTourette said.",33
news,ford-motor,"'When those resources are damaged by polluters who knew better and could do better, the State has a duty to step in on behalf of our residents and their resources to demand accountability.",33
news,ford-motor,"Today we make that demand of Ford for its history of polluting the land and degrading the natural resources that belong to the people of New Jersey, including those once enjoyed by members of the Ramapough Lenape Nation for whom we must further the promise of environmental justice.'",48
news,ford-motor,"Filed today in New Jersey Superior Court, the State's lawsuit alleges that Ford purchased Ringwood Mines in 1965 for the express purpose of using it as a landfill where it could dispose of hazardous waste generated by its auto assembly plant in Mahwah - at one time the largest auto assembly plant in the U.S.",55
news,ford-motor,"Between 1967 and 1974, the complaint recounts, Ford disposed thousands of tons of toxic paint sludge in the forests and on the grounds within Ringwood Mines, as well as in its abandoned mineshafts and pits.",35
news,ford-motor,"Multiple other pollutants were dumped there as well, including various non-liquid pollutants and waste stored in drums.",17
news,ford-motor,"Subsequently, Ford either donated or sold off all of its contaminated Ringwood Mines properties while fully aware - but without disclosing - that those properties were contaminated with hazardous and toxic wastes, the complaint notes.",35
news,ford-motor,"Ford's actions were 'deliberate acts or omissions taken with a wanton and willful disregard for the welfare of the residents of New Jersey' and caused harm to the air, soil, groundwater, surface water, wetlands, and biota within Ringwood Mines, threatening human health, wildlife and aquatic life in the process.",49
news,ford-motor,"Harmful substances found at the site include lead, arsenic, benzene, polychlorinated biphenyls (PCBs), semi- volatile organic compounds, chrysene and 1,4 dioxane, a colorless solvent believed to be a carcinogen, as well as other pollutants.",34
news,ford-motor,"The contaminated property at issue includes abandoned pits, inactive landfills, open waste dumps and mineshafts.",15
news,ford-motor,"The property also includes a municipal recycling center, a municipal garage and 48 private homes, as well as a portion of Ringwood State Park.",24
news,ford-motor,"In 1970, Ford donated 290 acres of the site to Ringwood Borough, which used the donated acreage for a landfill.",20
news,ford-motor,"Ford also donated 190 acres to DEP, which subsequently added the donated acreage to Ringwood State Park.",17
news,ford-motor,"Between 1983 and 1994, EPA listed the property on its National Priorities List.",13
news,ford-motor,"The site was deleted from the list in 1994 following Ford's removal of about 8,300 cubic yards of paint sludge and soil.",22
news,ford-motor,"However, newly discovered pockets of paint sludge were found on site in 1995, 1998 and 2004, and DEP testing of nearby residential properties in 2005 showed elevated lead levels in the soil.",32
news,ford-motor,"In light of DEP's discovery, lead-impacted soil and paint sludge were removed from affected residential properties.",16
news,ford-motor,"Beginning in 2006, EPA reinstated Ringwood Mines to the National Priorities List.",12
news,ford-motor,"In 2019, Ford agreed to pay the State $2.1 million to cover DEP's past costs related to cleanup and disposal of the paint sludge and other contaminants within Ringwood Mines.",30
news,ford-motor,The $2.1-million payment was part of a state-federal settlement that resolved allegations of liability for costs incurred by both DEP and the EPA as a result of Ford's long-term dumping.,30
news,ford-motor,"The same 2019 settlement called for Ford to perform cleanup work in a specific portion of the Ringwood Mines property designated as Operable Unit 2, and involved remediation of sections known as the Peters Pit Mine Area, the Cannons Mine Pit Area, and the O'Connor Disposal Area.",47
news,ford-motor,"In addition to seeking compensation for lost natural resources, today's lawsuit seeks punitive damages and penalties due to Ford's 'wanton and willful disregard for the people of New Jersey' as shown by its discharge of The Toxic Legacy of Ford Motor Company hazardous substances directly into the environment, failure to notify DEP of those discharges, and Ford's ongoing 'concealment of the full extent of the contamination.'",66
news,ford-motor,"The multi-count lawsuit specifically alleges violations of New Jersey's Spill Compensation and Control Act, Water Pollution Control Act, and Solid Waste Management Act, and also includes common law claims of strict liability, negligence, public nuisance and trespass.",37
news,ford-motor,"Public Documents: RECORD OF DECISION Ringwood Superfund Site Operable Unit Three, US EPA, Sept. 29.",15
news,ford-motor,2020 Complaint: N.J. DEPT.,4
news,ford-motor,OF ENV.,2
news,ford-motor,"PROTECTION VS FORD MOTOR COMPANY Recommended Citation: Gelman, Jon L., The Toxic Legacy of Ford Motor Company, Workers' Compensation Blog, June 20,2022), Related Articles: Is a Prescription for Infectious Diseases in the Workplace?",33
news,ford-motor,Federal Court: Roundup Subject to US EPA Review NJ Landscaper Ordered by Federal Court to Pay $400K in Back Wages and Damages to 32 Workers Burn Pit Benefits: The US Senate Passed The Pact Act OSHA Fines Robbinsville NJ $368K for Scissor Lift Hazard COVID-19 on the Brain: Neurological Symptoms Persist in Majority of Long-Haulers .,56
news,ford-motor,"Jon L. Gelman[10]of Wayne, NJ, is the author ofNJ Workers' Compensation Law[11](Thomson-Reuters) and co- author of the national treatise,Modern Workers' Compensation Law[12](Thomson-Reuters).",22
news,ford-motor,"For over five decades, theLaw Offices of Jon L Gelman[13] 1.973.696.7900 jon@gelmans.com [14] have represented injured workers and their families who have sufferedoccupational accidents and illnesses[13].",26
news,ford-motor,"; Blog:Workers ' Compensation[15] Twitter:jongelman[16] LinkedIn:JonGelman[17] LinkedIn Group:Injured Workers Law & Advocacy Group[18] Author:Workers' Compensation Law[19]Thomson-Reuters [ 1]: [ 2]: [ 3]: [ 4]: [ 5]: compensation.blogspot. [ 6]: compensation.blogspot. [ 7]: compensation.blogspot. [ 8]: compensation.blogspot. [ 9]: compensation.blogspot. [ 10]: [ 11]: [ 12]: [ 13]: [ 14]: [ 15]: compensation.blogspot.com/ [ 16]: [ 17]: [ 18]: [ 19]: The views expressed in any and all content distributed by Newstex and its re-distributors (collectively, the Newstex Authoritative Content) are solely those of the respective author(s) and not necessarily the views of Newstex or its re-distributors.",96
news,ford-motor,"Stories from such authors are provided AS IS, with no warranties, and confer no rights.",15
news,ford-motor,"The material and information provided in Newstex Authoritative Content are for general information only and should not, in any respect, be relied on as professional advice.",26
news,ford-motor,Newstex Authoritative Content is not read and approved before it is posted.,12
news,ford-motor,"Accordingly, neither Newstex nor its re-distributors make any claims, promises or guarantees The Toxic Legacy of Ford Motor Company about the accuracy, completeness, or adequacy of the information contained therein or linked to from such content, nor do they take responsibility for any aspect of such content.",47
news,ford-motor,The Newstex Authoritative Content shall be construed as author-based content and commentary.,12
news,ford-motor,"Accordingly, no warranties or other guarantees are offered as to the quality of the opinions, commentary or anything else appearing in such Newstex Authoritative Content.",25
news,ford-motor,Newstex and its re-distributors expressly reserve the right to delete stories at its and their sole discretion.,17
news,ford-motor,February 09 -- The U.S. Justice Department and state of California have ended investigations into Ford Motor Co.'s gas mileage and emissions certification processes.,24
news,ford-motor,Ford says in its annual report filed with the Securities and Exchange Commission on Friday that the DOJ and the California Air Resources Board told the company they don't intend to take further action.,34
news,ford-motor,But the filing says probes by the U.S. Environmental Protection Agency and its Canadian counterpart are continuing.,17
news,ford-motor,"In 2018 a group of Ford employees reported possible problems with a mathematical model used to calculate pollution and mileage, prompting Ford to hire an outside firm to run tests.",30
news,ford-motor,In 2019 Ford launched an investigation into whether it overstated gas mileage and understated emissions from a wide range of vehicles.,21
news,ford-motor,The company disclosed the matter to the EPA and CARB.,10
news,ford-motor,The Justice Department later opened the criminal investigation.,8
news,ford-motor,Ford said in a statement Friday that the DOJ and CARB findings are consistent with the company's own investigation and conclusion that we appropriately completed our certification processes.,28
news,ford-motor,"Sep 27, 2021( AUTO Connected Car News: Delivered by Newstex) Sustainable Product - Vehicle: Ford Motor Company, 2021 Ford Mustang Mach-E emits zero CO2 while driving and has a 100 percent vegan interior.",33
news,ford-motor,"Ford Motor Company is announcing plans to bring electric vehicles at scale to American customers with two new massive, environmentally and technologically advanced campuses in Tennessee and Kentucky that will produce the next generation of electric F-Series trucks and the batteries to power future electric Ford and Lincoln vehicles.",49
news,ford-motor,"Ford plans to make the largest ever U.S. investment in electric vehicles at one time by any automotive manufacturer and, together with its partner, SK Innovation, plans to invest $11.4 billion and create nearly 11,000 new jobs at the Tennessee and Kentucky mega-sites, strengthening local communities and building on Ford's position as America's leading employer of hourly autoworkers.",58
news,ford-motor,"An all-new $5.6 billion mega campus in Stanton, Tenn., called Blue Oval City, will create approximately 6,000 new jobs and reimagine how vehicles and batteries are manufactured.",27
news,ford-motor,"Blue Oval City will become a vertically integrated ecosystem for Ford to assemble an expanded lineup of electric F- Series vehicles and will include a BlueOvalSK battery plant, key suppliers and recycling.",32
news,ford-motor,Ford's new Tennessee assembly plant is designed to be carbon neutral with zero waste to landfill once fully operational.,19
news,ford-motor,"In central Kentucky, Ford plans to build a dedicated battery manufacturing complex with SK Innovation - the $5.8 billion BlueOvalSK Battery Park - creating 5,000 jobs.",26
news,ford-motor,Twin battery plants on the site are intended to supply Ford's North American assembly plants with locally assembled batteries for powering next-generation electric Ford and Lincoln vehicles.,27
news,ford-motor,"Investments in the new Tennessee and Kentucky battery plants are planned to be made via BlueOvalSK, a new joint venture to be formed by Ford and SK Innovation, subject to definitive agreements, regulatory approvals and other conditions.",37
news,ford-motor,"'This is a transformative moment where Ford will lead America's transition to electric vehicles and usher in a new era of clean, carbon-neutral manufacturing,' said Ford Executive Chair Bill Ford.",30
news,ford-motor,"'With this investment and a spirit of innovation, we can achieve goals once thought mutually exclusive - protect our planet, build great electric vehicles Americans will love and contribute to our nation's prosperity.'",33
news,ford-motor,"This news comes amid strong demand for the all-new Ford F-150 Lightning truck, E-Transit and Mustang Mach-E electric vehicles, and is on top of Ford's recent announcement to expand production capacity and add jobs at the Ford Rouge Electric Vehicle Center in Dearborn, Mich. 'This is our moment - our biggest investment ever - to help build a better future for America,' said Jim Farley, Ford president and CEO.",69
news,ford-motor,'We are moving now to deliver breakthrough electric vehicles for the many rather than the few.,16
news,ford-motor,"Ford to Invest in KY & TN with Mega Campus and Twin Battery Plants It's about creating good jobs that support American families, an ultra-efficient, carbon-neutral manufacturing system, and a growing business that delivers value for communities, dealers and shareholders.'",40
news,ford-motor,"Ford's $7 billion investment is the largest ever manufacturing investment at one time by any automotive manufacturer in the U.S. Part of Ford's billion investment in electric vehicles through 2025, this investment supports the company's longer-term goal to create a sustainable American manufacturing ecosystem, and to accelerate its progress towards achieving carbon neutrality, backed by science-based targets in line with the Paris Climate Agreement.",64
news,ford-motor,"Overall, Ford expects 40% to 50% of its global vehicle volume to be fully electric by 2030.",17
news,ford-motor,"'We are proud to be partnering with Ford as they open a new chapter in automobile history,' said Dongseob Jee, president of battery business, SK Innovation.",26
news,ford-motor,"'We are excited to be taking this decisive leap together, as partners, and to bring about our common vision for a cleaner planet.",23
news,ford-motor,"Our joint venture, BlueOvalSK, will embody this spirit of collaboration.",10
news,ford-motor,"We look forward to growing our trust-based partnership by delivering on our market-leading value proposition, experience and cutting-edge expertise.'",19
news,ford-motor,"Reimagining how electric vehicles - and the batteries that power them - are designed, manufactured and recycled, Ford is creating an all-new electric vehicle manufacturing ecosystem.",26
news,ford-motor,Blue Oval City will be among the largest auto manufacturing campuses in U.S. history.,14
news,ford-motor,"Like the iconic Rouge complex in Michigan did a century earlier, Blue Oval City will usher in a new era for American manufacturing.",23
news,ford-motor,"The 3,600-acre campus covering nearly 6 square miles will encompass vehicle assembly, battery production and a supplier park in a vertically integrated system that delivers cost efficiency while minimizing the carbon footprint of the manufacturing process.",36
news,ford-motor,The assembly plant will use always-on cloud-connected technologies to drive vast improvements in quality and productivity.,16
news,ford-motor,"The mega campus is designed to add more sustainability solutions, including the potential to use local renewable energy sources such as geothermal, solar and wind power.",26
news,ford-motor,"'West Tennessee is primed to deliver the workforce and quality of life needed to create the next great American success story with Ford Motor Company and SK Innovation,' said Tennessee Gov.",31
news,ford-motor,Bill Lee.,2
news,ford-motor,'This is a watershed moment for Tennesseans as we lead the future of the automotive industry and advanced manufacturing.',19
news,ford-motor,"Creating approximately 6,000 jobs, Blue Oval City will be a hive of technical innovation to build next-generation electric F-Series trucks.",20
news,ford-motor,This growth opportunity will allow Ford to reach new customers with an expanded electric truck lineup.,16
news,ford-motor,"'Blue Oval City's assembly plant will harness Ford's global manufacturing expertise and cutting-edge technologies to deliver cost efficiencies and the quality that our customers expect,' said Kumar Galhotra, Ford president, Americas &#38; International Markets Group.",35
news,ford-motor,"'This will enable Ford to lead in the race to bring dependable, affordable and advanced electric vehicles to even more Americans.'",21
news,ford-motor,"Despite its size, the assembly plant at Blue Oval City is designed to have as minimal an impact as possible on the surrounding environment - and even to generate positive impacts.",31
news,ford-motor,The assembly plant's goal is to have a regenerative impact on the local environment through biomimicry in design of the facility.,21
news,ford-motor,"From the start of production in 2025, Ford's goal is for the assembly plant to be carbon neutral.",18
news,ford-motor,"Through an on-site wastewater treatment plant, the assembly plant aspires to make zero freshwater withdrawals for assembly processes by incorporating water reuse and recycling systems.",25
news,ford-motor,processes will capture materials and production scrap at an on-site materials collection center to sort and route materials for recycling or processing either at the plant or at off-site facilities once the plant is operational.,35
news,ford-motor,"Ford is collaborating with Redwood Materials, a leading battery materials company, to make electric vehicles more sustainable and affordable for Americans by localizing the supply chain network, creating recycling options for scrap and vehicles, and ramping up lithium-ion recycling.",39
news,ford-motor,Ford believes battery recycling is essential for the success of an electrified future and has the potential to offer significant economic benefits as well as help solve for battery recycling.,30
news,ford-motor,"Ford to Invest in KY & TN with Mega Campus and Twin Battery Plants BlueOvalSK Battery Park Joining the Ford electric manufacturing revolution is a planned $5.8 billion, 1,500-acre BlueOvalSK battery manufacturing campus in Glendale, Ky., which is targeted to open in 2025.",43
news,ford-motor,Twin co-located plants will be capable of producing up to 43 gigawatt hours each for a total of 86 gigawatt hours annually.,22
news,ford-motor,"Together, these American-made batteries will power next-generation electric Ford and Lincoln vehicles.",12
news,ford-motor,"Bringing 5,000 new jobs to Kentucky, BlueOvalSK Battery Park will be centrally located to support Ford's North American assembly plants' footprint.",21
news,ford-motor,"'We thank Ford Motor Company and SK Innovation for their investment in Team Kentucky,' said Kentucky Gov.",17
news,ford-motor,Andy Beshear.,2
news,ford-motor,'This is the single largest investment in the history of our state and this project solidifies our leadership role in the future of the automotive manufacturing industry.,27
news,ford-motor,"It will transform our economy, creating a better Kentucky, with more opportunities, for our families for generations.",17
news,ford-motor,Our economy is on fire - or maybe it's electric.,10
news,ford-motor,Our time is now.,4
news,ford-motor,Our future is now.',4
news,ford-motor,Technician investments in Texas and the U.S. Ford is investing $90 million in Texas alone as part of a $525 million total investment across the U.S. during the next five years to transform America's auto technician industry.,37
news,ford-motor,The investment will go toward job training and career readiness initiatives for the current and next generation of technicians.,19
news,ford-motor,These programs aim to develop highly skilled technicians and will support Ford's growing portfolio of connected electric vehicles.,18
news,ford-motor,"Ford said it plans to make the largest ever US investment in electric vehicles at one time by any automotive manufacturer and, together with its partner, SK Innovation, plans to invest $11.4 billion and create nearly 11,000 new jobs at the Tennessee and Kentucky sites.",45
news,ford-motor,"Investments in the new Tennessee and Kentucky battery plants are planned to be made via BlueOvalSK, a new joint venture to be formed by Ford and SK Innovation, subject to definitive agreements, regulatory approvals and other conditions.",37
news,ford-motor,"A $5.6 billion mega campus will be created in Stanton, Tennessee, called Blue Oval City, will create approximately 6,000 new jobs.",21
news,ford-motor,"Blue Oval City will become a vertically integrated ecosystem for Ford to assemble an expanded lineup of electric F-Series vehicles and will include a BlueOvalSK battery plant, key suppliers and recycling.",31
news,ford-motor,Ford's new Tennessee assembly plant is designed to be carbon neutral with zero waste to landfill once fully operational.,19
news,ford-motor,"In central Kentucky, Ford plans to build a dedicated battery manufacturing complex with SK Innovation - the $5.8 billion BlueOvalSK Battery Park - creating 5,000 jobs.",26
news,ford-motor,Twin battery plants on the site are intended to supply Ford's North American assembly plants with locally assembled batteries for powering next-generation electric Ford and Lincoln vehicles.,27
news,ford-motor,"This is a transformative moment where Ford will lead America's transition to electric vehicles and usher in a new era of clean, carbon-neutral manufacturing, said Ford Executive Chair Bill Ford.",30
news,ford-motor,"With this investment and a spirit of innovation, we can achieve goals once thought mutually exclusive - protect our planet, build great electric vehicles Americans will love and contribute to our nation's prosperity.",33
news,ford-motor,"Ford has reported strong demand for its new Ford F-150 Lightning truck, E-Transit and Mustang Mach-E electric vehicles and already said it plans to expand production capacity and add jobs at the Ford Rouge Electric Vehicle Center in Dearborn, Mich. This is our moment - our biggest investment ever - to help build a better future for America, said Jim Farley, Ford president and CEO.",65
news,ford-motor,We are moving now to deliver breakthrough electric vehicles for the many rather than the few.,16
news,ford-motor,"It's about creating good jobs that support American families, an ultra-efficient, carbon-neutral manufacturing system, and a growing business that delivers value for communities, dealers and shareholders.",26
news,ford-motor,Ford says its $7 billion investment is the largest ever manufacturing investment at one time by any automotive manufacturer in the US.,22
news,ford-motor,"Part of Ford's billion investment in electric vehicles through 2025, this investment supports the company's longer-term goal to create a sustainable American manufacturing ecosystem, and to accelerate its Ford announces huge US investment for batteries and EVs with SK progress towards achieving carbon neutrality, backed by science-based targets in line with the Paris Climate Agreement.",55
news,ford-motor,"Overall, Ford expects 40% to 50% of its global vehicle volume to be fully electric by 2030.",17
news,ford-motor,"We are proud to be partnering with Ford as they open a new chapter in automobile history, said Dongseob Jee, president of battery business, SK Innovation.",26
news,ford-motor,"We are excited to be taking this decisive leap together, as partners, and to bring about our common vision for a cleaner planet.",23
news,ford-motor,"Our joint venture, BlueOvalSK, will embody this spirit of collaboration.",10
news,ford-motor,"We look forward to growing our trust-based partnership by delivering on our market-leading value proposition, experience and cutting-edge expertise.",19
news,ford-motor,"All-new Ford Blue Oval City Reimagining how electric vehicles - and the batteries that power them - are designed, manufactured and recycled, Ford says it is creating an all-new electric vehicle manufacturing ecosystem.",33
news,ford-motor,Blue Oval City will be among the largest auto manufacturing campuses in US history and Ford claims it will usher in a new era for American manufacturing.,27
news,ford-motor,"The 3,600-acre campus covering nearly 6 square miles will encompass vehicle assembly, battery production and a supplier park in a vertically integrated system that delivers cost efficiency while minimizing the carbon footprint of the manufacturing process.",36
news,ford-motor,The assembly plant will use always-on cloud-connected technologies to drive vast improvements in quality and productivity.,16
news,ford-motor,"The mega campus is designed to add more sustainability solutions, including the potential to use local renewable energy sources such as geothermal, solar and wind power.",26
news,ford-motor,"West Tennessee is primed to deliver the workforce and quality of life needed to create the next great American success story with Ford Motor Company and SK Innovation, said Tennessee Gov.",31
news,ford-motor,Bill Lee.,2
news,ford-motor,This is a watershed moment for Tennesseans as we lead the future of the automotive industry and advanced manufacturing.,19
news,ford-motor,"Creating approximately 6,000 jobs, Blue Oval City will build next-generation electric F-Series trucks.",13
news,ford-motor,"This growth opportunity will allow Ford to reach new customers with an expanded electric truck lineup, it says.",18
news,ford-motor,"Blue Oval City's assembly plant will harness Ford's global manufacturing expertise and cutting-edge technologies to deliver cost efficiencies and the quality that our customers expect, said Kumar Galhotra, Ford president, Americas & International Markets Group.",35
news,ford-motor,"This will enable Ford to lead in the race to bring dependable, affordable and advanced electric vehicles to even more Americans.",21
news,ford-motor,"Bigger assembly plant, smaller environmental impact Despite its size, the assembly plant at Blue Oval City is designed to have as minimal an impact as possible on the surrounding environment - and even to generate positive impacts.",37
news,ford-motor,The assembly plant's goal is to have a regenerative impact on the local environment through biomimicry in design of the facility.,21
news,ford-motor,"From the start of production in 2025, Ford's goal is for the assembly plant to be carbon neutral.",18
news,ford-motor,"Through an on-site wastewater treatment plant, the assembly plant aspires to make zero freshwater withdrawals for assembly processes by incorporating water reuse and recycling systems.",25
